Date,Tokyo,Paris,New York
2016-01-19,3.54,-2.51,-0.96
2016-01-20,3.71,-2.77,-0.62
2016-01-21,5.03,-2.03,-3.31
2016-01-22,4.41,1.79,-2.14
2016-01-23,3.59,5.54,-2.91
2016-01-24,2.22,7.49,-2.59
2016-01-25,2.39,7.81,1.72
2016-01-26,4.17,9.3,5.05
2016-01-27,6.35,10.55,-1.25
2016-01-28,7.77,6.98,0.7
2016-01-29,4.09,6.21,-0.39
2016-01-30,4.24,8.16,3.48
2016-01-31,6.46,9.7,6.98
2016-02-01,4.64,11.63,4.79
2016-02-02,4.91,9.56,7.21
2016-02-03,4.25,5.88,10.77
2016-02-04,5.17,7.16,3.33
2016-02-05,7.1,9.43,0.72
2016-02-06,5.84,10.27,1.86
2016-02-07,3.85,8.53,2.06
2016-02-08,3.83,9.2,-1.27
2016-02-09,6.84,6.91,1.25
2016-02-10,4.77,4.81,-2.1
2016-02-11,4.95,4.44,-5.74
2016-02-12,9.17,2.91,-6.01
2016-02-13,16.02,5.95,-13.03
2016-02-14,16.16,5.37,-6.95
2016-02-15,4.1,3.3,7.2
2016-02-16,5.23,1.13,3.54
2016-02-17,5.47,-0.65,0.65
2016-02-18,5.8,1.21,-1.96
2016-02-19,10.36,4.05,7.39
2016-02-20,9.06,9.77,8.84
2016-02-21,8.73,11.12,5.79
2016-02-22,6.81,10.04,2.91
2016-02-23,7.32,6.16,6.01
2016-02-24,4.68,3.33,11.28
2016-02-25,3.92,2.71,2.74
2016-02-26,5.54,2.39,-0.01
2016-02-27,7.69,3.29,6.18
2016-02-28,8.5,3.18,9.73
2016-02-29,8.21,3.06,6.52
2016-03-01,4.2,4.18,7.63
2016-03-02,6.06,7.06,-0.38
2016-03-03,9.56,5.52,0.67
2016-03-04,10.28,5.84,1.0
2016-03-05,10.98,3.34,2.29
2016-03-06,15.18,4.11,5.33
2016-03-07,14.09,2.78,9.6
2016-03-08,15.17,4.2,11.03
2016-03-09,6.29,5.88,15.83
2016-03-10,6.77,6.27,14.53
2016-03-11,5.21,6.4,8.7
2016-03-12,6.67,5.8,11.53
2016-03-13,7.74,5.38,8.28
2016-03-14,6.13,5.3,8.7
2016-03-15,7.67,6.3,9.77
2016-03-16,9.69,5.59,9.72
2016-03-17,13.07,6.32,10.36
2016-03-18,16.02,5.4,5.78
2016-03-19,14.41,5.27,3.4
2016-03-20,11.52,5.46,4.05
2016-03-21,8.7,6.6,6.0
2016-03-22,10.7,8.11,11.96
2016-03-23,9.9,6.97,9.15
2016-03-24,5.8,7.98,13.04
2016-03-25,7.89,8.79,7.77
2016-03-26,8.3,10.76,6.92
2016-03-27,11.07,9.55,8.93
2016-03-28,10.97,10.0,9.53
2016-03-29,13.25,9.44,6.74
2016-03-30,14.08,8.6,13.0
2016-03-31,14.0,6.57,17.32
2016-04-01,12.21,7.03,12.62
2016-04-02,11.69,7.5,5.55
2016-04-03,16.1,14.04,5.37
2016-04-04,14.24,12.18,1.1
2016-04-05,11.01,11.28,3.35
2016-04-06,15.54,9.5,11.09
2016-04-07,14.65,7.64,8.67
2016-04-08,15.53,8.01,4.97
2016-04-09,16.2,7.23,4.28
2016-04-10,15.55,9.95,9.79
2016-04-11,9.38,10.49,11.84
2016-04-12,12.29,10.05,7.97
2016-04-13,16.08,11.57,8.82
2016-04-14,16.08,10.93,9.62
2016-04-15,14.5,12.02,10.88
2016-04-16,17.48,10.4,11.97
2016-04-17,19.36,6.53,14.82
2016-04-18,17.45,7.4,16.11
2016-04-19,14.98,9.48,13.4
2016-04-20,15.75,12.27,13.53
2016-04-21,16.68,14.9,18.48
2016-04-22,17.37,13.25,17.1
2016-04-23,17.77,8.44,12.85
2016-04-24,15.11,4.85,13.59
2016-04-25,17.66,7.13,14.19
2016-04-26,18.85,5.51,10.13
2016-04-27,17.19,5.37,10.83
2016-04-28,15.86,6.79,9.93
2016-04-29,14.13,8.93,10.62
2016-04-30,15.85,7.3,9.95
2016-05-01,18.27,8.76,10.37
2016-05-02,18.45,11.27,12.21
2016-05-03,20.56,11.4,10.51
2016-05-04,21.14,11.28,10.32
2016-05-05,20.16,13.53,11.08
2016-05-06,19.03,16.3,11.21
2016-05-07,20.85,17.37,12.94
2016-05-08,20.46,19.01,15.07
2016-05-09,18.68,17.89,13.34
2016-05-10,20.21,15.98,14.89
2016-05-11,20.69,14.67,16.47
2016-05-12,20.51,15.03,15.9
2016-05-13,20.28,16.01,17.05
2016-05-14,18.31,9.93,12.93
2016-05-15,17.99,9.53,11.33
2016-05-16,19.96,11.45,14.58
2016-05-17,17.35,12.74,13.95
2016-05-18,19.15,12.91,14.91
2016-05-19,18.49,12.05,16.39
2016-05-20,16.52,14.99,15.28
2016-05-21,19.99,18.38,15.26
2016-05-22,21.12,14.15,16.55
2016-05-23,23.82,11.94,17.26
2016-05-24,23.49,11.23,20.21
2016-05-25,21.85,13.34,23.2
2016-05-26,23.02,16.25,23.04
2016-05-27,18.29,18.24,24.24
2016-05-28,19.44,16.91,23.94
2016-05-29,22.26,15.55,21.69
2016-05-30,17.59,13.01,23.28
2016-05-31,20.91,13.34,22.63
2016-06-01,20.78,15.01,19.13
2016-06-02,19.5,12.72,18.5
2016-06-03,20.42,11.83,21.56
2016-06-04,22.22,14.39,20.66
2016-06-05,19.71,15.86,22.82
2016-06-06,20.86,18.5,24.22
2016-06-07,20.7,19.81,17.95
2016-06-08,22.77,18.46,17.38
2016-06-09,22.48,17.18,19.0
2016-06-10,23.78,18.02,20.86
2016-06-11,23.93,17.36,25.44
2016-06-12,23.52,16.2,18.67
2016-06-13,20.19,15.09,19.89
2016-06-14,22.04,15.14,22.28
2016-06-15,21.73,14.84,21.38
2016-06-16,21.96,14.44,20.58
2016-06-17,25.1,15.25,20.87
2016-06-18,25.38,14.85,22.55
2016-06-19,23.37,16.48,21.85
2016-06-20,25.04,15.62,25.43
2016-06-21,22.97,18.5,24.16
2016-06-22,23.07,22.67,23.15
2016-06-23,23.18,24.52,23.06
2016-06-24,23.5,19.76,22.0
2016-06-25,25.11,16.74,22.54
2016-06-26,24.28,15.75,22.44
2016-06-27,23.75,17.04,22.39
2016-06-28,20.56,17.36,23.83
2016-06-29,22.57,17.93,24.29
2016-06-30,24.5,18.47,23.9
2016-07-01,25.94,18.13,22.58
2016-07-02,26.38,15.86,22.87
2016-07-03,28.22,15.27,23.18
2016-07-04,27.1,17.45,24.34
2016-07-05,21.92,17.99,27.83
2016-07-06,24.47,17.3,27.65
2016-07-07,26.25,20.04,26.21
2016-07-08,25.6,20.89,21.02
2016-07-09,22.75,21.33,22.62
2016-07-10,25.71,23.09,22.52
2016-07-11,27.05,19.23,23.19
2016-07-12,26.48,16.92,24.54
2016-07-13,26.04,15.0,25.99
2016-07-14,25.93,15.05,28.32
2016-07-15,23.25,16.97,27.53
2016-07-16,24.92,19.67,26.99
2016-07-17,26.53,22.09,27.83
2016-07-18,28.15,23.81,25.7
2016-07-19,27.33,26.67,23.9
2016-07-20,25.62,24.82,25.14
2016-07-21,22.64,20.96,27.48
2016-07-22,21.79,20.7,29.66
2016-07-23,22.65,20.59,27.57
2016-07-24,24.18,20.98,26.73
2016-07-25,25.44,21.56,26.23
2016-07-26,23.72,18.54,27.16
2016-07-27,24.96,18.77,26.83
2016-07-28,26.04,20.26,25.46
2016-07-29,26.24,20.51,25.04
2016-07-30,27.62,19.18,24.33
2016-07-31,27.16,18.98,23.44
2016-08-01,26.78,18.27,22.83
2016-08-02,26.28,18.86,22.05
2016-08-03,27.32,20.78,22.73
2016-08-04,28.09,18.2,23.54
2016-08-05,28.29,17.4,25.78
2016-08-06,28.89,18.0,26.04
2016-08-07,28.28,21.29,25.56
2016-08-08,29.49,18.41,25.25
2016-08-09,30.94,16.7,26.4
2016-08-10,28.28,14.23,28.22
2016-08-11,26.62,15.72,28.36
2016-08-12,26.65,19.4,29.49
2016-08-13,26.43,20.51,29.97
2016-08-14,27.02,20.32,28.47
2016-08-15,27.23,20.9,27.8
2016-08-16,27.73,22.1,27.41
2016-08-17,28.94,22.48,26.09
2016-08-18,27.12,20.08,26.79
2016-08-19,27.54,18.24,25.9
2016-08-20,26.69,18.55,26.17
2016-08-21,28.17,17.08,23.71
2016-08-22,26.31,21.23,21.91
2016-08-23,26.29,24.19,24.16
2016-08-24,26.96,26.65,24.62
2016-08-25,27.69,26.91,27.11
2016-08-26,27.85,26.46,25.97
2016-08-27,23.57,26.2,25.01
2016-08-28,23.71,22.76,26.37
2016-08-29,26.97,19.31,24.38
2016-08-30,25.95,19.56,24.88
2016-08-31,26.35,20.72,24.54
2016-09-01,26.47,19.36,22.53
2016-09-02,26.93,20.5,21.56
2016-09-03,26.8,20.63,20.93
2016-09-04,27.22,19.34,21.48
2016-09-05,27.9,18.27,23.79
2016-09-06,27.44,20.07,23.78
2016-09-07,27.2,20.67,24.71
2016-09-08,26.68,18.47,27.86
2016-09-09,26.99,18.09,27.25
2016-09-10,26.45,19.33,26.25
2016-09-11,23.54,20.56,20.59
2016-09-12,24.71,23.3,21.18
2016-09-13,23.15,25.3,23.95
2016-09-14,23.96,22.4,20.53
2016-09-15,24.55,17.59,18.49
2016-09-16,23.79,16.16,19.32
2016-09-17,25.58,14.52,23.51
2016-09-18,24.08,16.02,23.17
2016-09-19,21.65,16.64,22.87
2016-09-20,20.22,16.11,23.14
2016-09-21,21.13,15.5,22.36
2016-09-22,20.72,16.1,21.89
2016-09-23,22.33,16.88,19.25
2016-09-24,22.64,17.17,16.28
2016-09-25,24.52,15.4,16.86
2016-09-26,25.23,13.33,20.05
2016-09-27,26.25,15.45,17.66
2016-09-28,25.89,17.93,16.57
2016-09-29,23.53,16.86,15.88
2016-09-30,21.18,14.98,15.58
2016-10-01,20.67,13.92,15.97
2016-10-02,23.83,11.86,18.14
2016-10-03,22.86,11.1,17.52
2016-10-04,25.24,12.99,15.56
2016-10-05,24.34,11.9,15.88
2016-10-06,24.13,10.16,16.17
2016-10-07,20.87,11.61,16.83
2016-10-08,23.67,11.9,15.56
2016-10-09,20.59,9.51,13.04
2016-10-10,17.93,7.93,11.87
2016-10-11,17.12,7.58,13.89
2016-10-12,18.92,8.28,15.37
2016-10-13,15.97,8.36,12.97
2016-10-14,15.45,10.53,12.44
2016-10-15,17.1,12.34,14.49
2016-10-16,19.68,13.88,18.86
2016-10-17,18.74,12.89,20.26
2016-10-18,21.93,10.62,22.05
2016-10-19,20.85,9.79,18.47
2016-10-20,20.59,10.67,19.81
2016-10-21,17.26,9.85,12.99
2016-10-22,17.21,7.66,11.94
2016-10-23,17.16,7.94,13.45
2016-10-24,14.42,10.89,9.96
2016-10-25,16.55,11.55,7.54
2016-10-26,20.58,10.31,7.48
2016-10-27,17.09,10.73,10.15
2016-10-28,13.55,10.81,9.26
2016-10-29,15.2,11.56,17.28
2016-10-30,12.04,10.76,11.03
2016-10-31,15.57,10.77,9.22
2016-11-01,13.06,8.36,14.02
2016-11-02,11.43,8.59,16.26
2016-11-03,13.37,4.84,13.47
2016-11-04,14.43,5.64,10.31
2016-11-05,14.8,8.06,11.84
2016-11-06,13.23,4.92,7.83
2016-11-07,9.92,3.19,9.81
2016-11-08,12.39,4.4,11.55
2016-11-09,9.51,7.21,9.64
2016-11-10,9.95,8.75,11.81
2016-11-11,11.78,5.16,6.42
2016-11-12,13.42,2.72,8.49
2016-11-13,14.67,7.81,9.72
2016-11-14,15.07,7.33,10.32
2016-11-15,14.96,10.42,10.44
2016-11-16,12.36,11.98,11.31
2016-11-17,11.55,11.7,10.64
2016-11-18,11.94,8.69,10.94
2016-11-19,10.96,6.6,6.23
2016-11-20,14.47,11.24,4.06
2016-11-21,12.78,12.03,4.14
2016-11-22,15.23,9.84,3.78
2016-11-23,8.48,10.57,6.09
2016-11-24,2.61,10.19,8.54
2016-11-25,6.5,8.38,8.48
2016-11-26,9.47,7.66,6.02
2016-11-27,11.31,6.31,5.48
2016-11-28,10.41,3.94,10.86
2016-11-29,8.61,-0.01,12.28
2016-11-30,9.09,-1.04,11.59
2016-12-01,11.59,-0.75,7.15
2016-12-02,10.31,3.04,7.0
2016-12-03,11.1,3.67,5.63
2016-12-04,12.2,0.76,5.47
2016-12-05,13.51,2.35,5.05
2016-12-06,9.56,2.49,5.88
2016-12-07,6.48,4.19,4.68
2016-12-08,8.98,3.94,2.33
2016-12-09,11.23,5.21,-0.09
2016-12-10,6.65,4.43,-0.78
2016-12-11,5.41,6.64,4.37
2016-12-12,7.11,4.17,3.16
2016-12-13,11.04,6.18,3.75
2016-12-14,7.38,4.12,-1.61
2016-12-15,5.05,3.37,-5.38
2016-12-16,4.17,5.72,-1.43
2016-12-17,6.74,2.85,7.11
2016-12-18,8.08,2.94,-1.18
2016-12-19,8.89,4.21,-3.43
2016-12-20,9.0,3.51,0.18
2016-12-21,10.92,3.73,3.3
2016-12-22,17.16,6.9,4.14
2016-12-23,11.51,4.25,4.79
2016-12-24,7.01,7.98,4.95
2016-12-25,6.43,8.75,2.22
2016-12-26,10.33,8.42,10.77
2016-12-27,9.94,1.36,4.37
2016-12-28,4.88,1.58,3.02
2016-12-29,6.42,-1.33,2.71
2016-12-30,4.73,-3.7,1.97
2016-12-31,6.09,-4.41,6.44
2017-01-01,7.7,-2.45,3.01
2017-01-02,7.16,0.55,5.55
2017-01-03,7.46,-0.31,7.05
2017-01-04,8.05,2.69,0.44
2017-01-05,4.78,1.71,-0.83
2017-01-06,3.6,-2.3,-3.98
2017-01-07,4.61,-1.44,-6.49
2017-01-08,6.44,3.68,-9.05
2017-01-09,8.17,5.65,-5.25
2017-01-10,7.56,5.47,5.98
2017-01-11,5.09,7.26,10.68
2017-01-12,6.86,6.21,9.53
2017-01-13,5.18,2.74,-0.39
2017-01-14,1.2,2.03,0.54
2017-01-15,1.09,1.05,0.12
2017-01-16,4.94,1.13,3.4
2017-01-17,4.36,-2.18,4.61
2017-01-18,5.82,-2.31,5.02
2017-01-19,4.75,-2.44,4.53
2017-01-20,3.46,-3.02,6.41
2017-01-21,5.22,-3.24,7.07
2017-01-22,6.28,-1.87,5.49
2017-01-23,2.19,-1.69,3.91
2017-01-24,1.89,-1.38,4.93
2017-01-25,3.06,-1.3,7.08
2017-01-26,5.76,-2.07,5.54
2017-01-27,8.5,4.27,2.82
2017-01-28,7.15,6.98,2.83
2017-01-29,8.61,4.87,1.27
2017-01-30,9.93,8.75,-1.12
2017-01-31,5.34,10.24,3.0
2017-02-01,5.52,9.59,3.5
2017-02-02,4.5,9.98,-0.4
2017-02-03,6.77,8.3,-1.77
2017-02-04,7.52,5.84,1.3
2017-02-05,7.26,6.65,4.52
2017-02-06,7.71,6.0,3.79
2017-02-07,4.56,6.52,9.16
2017-02-08,6.1,4.98,1.44
2017-02-09,2.88,3.1,-4.8
2017-02-10,3.82,0.65,1.23
2017-02-11,4.54,-0.16,1.73
2017-02-12,5.17,3.15,2.28
2017-02-13,5.67,5.49,-0.16
2017-02-14,4.99,8.03,2.55
2017-02-15,5.86,10.2,1.42
2017-02-16,8.55,7.83,0.54
2017-02-17,12.32,5.51,5.22
2017-02-18,5.68,4.48,11.37
2017-02-19,6.47,4.83,8.51
2017-02-20,10.77,9.4,3.76
2017-02-21,4.41,10.99,6.12
2017-02-22,9.55,10.83,8.11
2017-02-23,11.3,9.35,11.97
2017-02-24,6.58,5.38,12.44
2017-02-25,7.33,4.78,5.91
2017-02-26,8.18,8.91,4.65
2017-02-27,5.77,9.11,8.53
2017-02-28,4.97,5.41,13.15
2017-03-01,7.92,8.22,10.97
2017-03-02,7.81,7.89,2.21
2017-03-03,8.38,9.68,-2.46
2017-03-04,8.67,8.27,-4.34
2017-03-05,10.47,6.33,0.41
2017-03-06,8.97,6.35,7.32
2017-03-07,4.3,6.61,11.42
2017-03-08,5.69,9.89,12.27
2017-03-09,7.38,12.2,4.53
2017-03-10,7.59,8.81,-3.48
2017-03-11,6.73,8.55,-3.6
2017-03-12,8.24,9.8,-3.01
2017-03-13,8.99,9.89,-0.19
2017-03-14,8.12,8.21,-4.13
2017-03-15,5.9,10.6,-1.07
2017-03-16,8.25,11.45,1.49
2017-03-17,8.64,9.03,1.5
2017-03-18,10.56,10.13,3.5
2017-03-19,11.75,11.7,4.65
2017-03-20,13.08,10.7,7.76
2017-03-21,9.07,8.42,4.65
2017-03-22,9.21,7.18,-0.42
2017-03-23,9.24,8.48,4.75
2017-03-24,7.03,9.82,9.12
2017-03-25,8.31,11.25,4.95
2017-03-26,6.67,11.04,6.73
2017-03-27,5.96,11.6,7.58
2017-03-28,8.61,11.9,8.67
2017-03-29,9.3,12.67,5.91
2017-03-30,12.14,15.5,5.23
2017-03-31,7.58,14.21,5.19
2017-04-01,6.93,11.34,8.5
2017-04-02,9.14,11.09,9.92
2017-04-03,9.4,11.95,11.39
2017-04-04,11.82,11.37,9.83
2017-04-05,14.86,10.78,7.64
2017-04-06,17.08,8.51,8.77
2017-04-07,16.87,10.07,7.66
2017-04-08,15.96,12.43,10.28
2017-04-09,12.69,15.01,13.85
2017-04-10,10.59,11.35,16.13
2017-04-11,11.31,9.64,16.25
2017-04-12,13.21,10.54,13.02
2017-04-13,11.58,10.71,11.99
2017-04-14,16.16,11.45,11.89
2017-04-15,16.34,10.43,18.45
2017-04-16,18.08,9.87,18.95
2017-04-17,18.68,9.57,13.44
2017-04-18,18.6,6.43,9.13
2017-04-19,16.22,6.15,12.21
2017-04-20,15.5,6.23,11.11
2017-04-21,15.17,9.49,11.42
2017-04-22,14.04,10.23,11.17
2017-04-23,14.05,8.76,11.13
2017-04-24,14.82,9.49,11.83
2017-04-25,16.39,7.62,13.41
2017-04-26,16.42,5.35,15.64
2017-04-27,14.91,5.93,17.69
2017-04-28,15.08,8.07,21.07
2017-04-29,16.0,10.08,16.27
2017-04-30,17.94,11.51,13.99
2017-05-01,16.37,10.61,19.67
2017-05-02,16.8,11.44,16.51
2017-05-03,17.47,9.66,12.65
2017-05-04,17.87,10.93,12.95
2017-05-05,19.58,12.38,15.93
2017-05-06,21.65,11.63,12.27
2017-05-07,19.07,11.07,10.78
2017-05-08,21.35,9.71,11.85
2017-05-09,19.31,10.68,12.66
2017-05-10,17.33,13.38,12.6
2017-05-11,20.97,15.08,12.24
2017-05-12,21.89,15.37,11.06
2017-05-13,17.72,14.98,12.18
2017-05-14,17.78,14.47,15.22
2017-05-15,18.26,16.95,17.83
2017-05-16,18.86,20.62,20.76
2017-05-17,17.43,21.02,25.02
2017-05-18,17.94,15.24,25.95
2017-05-19,20.02,11.31,17.97
2017-05-20,22.08,11.98,14.54
2017-05-21,23.12,14.87,14.22
2017-05-22,22.51,18.38,16.39
2017-05-23,22.1,17.84,16.45
2017-05-24,22.05,17.58,14.74
2017-05-25,20.45,19.85,17.25
2017-05-26,19.35,21.38,18.66
2017-05-27,20.38,23.12,17.49
2017-05-28,20.79,23.54,14.83
2017-05-29,21.47,22.92,14.12
2017-05-30,23.38,18.33,17.16
2017-05-31,23.04,17.65,19.99
2017-06-01,22.21,20.67,19.54
2017-06-02,21.44,21.1,17.81
2017-06-03,20.85,15.89,17.52
2017-06-04,20.48,14.69,17.68
2017-06-05,20.5,17.58,14.97
2017-06-06,20.9,13.77,14.9
2017-06-07,21.19,14.59,16.4
2017-06-08,22.41,19.1,18.39
2017-06-09,23.42,18.06,22.54
2017-06-10,24.05,20.24,25.09
2017-06-11,21.53,21.86,26.56
2017-06-12,20.93,16.98,28.33
2017-06-13,18.39,17.07,25.1
2017-06-14,20.46,21.81,20.45
2017-06-15,21.89,22.49,19.0
2017-06-16,22.87,17.4,20.18
2017-06-17,22.32,20.15,23.94
2017-06-18,20.74,23.26,25.64
2017-06-19,22.32,24.92,24.32
2017-06-20,24.23,26.64,24.65
2017-06-21,22.8,28.52,23.58
2017-06-22,23.34,26.14,25.71
2017-06-23,24.23,19.07,25.91
2017-06-24,24.23,20.0,24.73
2017-06-25,22.97,21.07,22.83
2017-06-26,23.18,21.36,21.56
2017-06-27,23.49,20.54,21.16
2017-06-28,22.88,18.38,23.02
2017-06-29,24.62,16.66,25.39
2017-06-30,24.35,16.25,25.09
2017-07-01,24.09,16.07,25.51
2017-07-02,26.83,16.43,26.78
2017-07-03,27.66,18.27,25.27
2017-07-04,26.29,20.18,24.69
2017-07-05,26.36,24.04,22.66
2017-07-06,25.9,25.65,22.54
2017-07-07,26.42,25.44,24.66
2017-07-08,27.08,23.3,24.06
2017-07-09,27.21,22.44,24.13
2017-07-10,27.36,18.67,25.95
2017-07-11,27.67,18.78,26.75
2017-07-12,28.3,19.02,27.89
2017-07-13,27.97,18.75,21.84
2017-07-14,27.52,18.18,23.45
2017-07-15,29.03,19.05,24.76
2017-07-16,30.02,21.66,25.34
2017-07-17,29.99,22.85,25.72
2017-07-18,27.41,26.17,27.84
2017-07-19,27.3,24.76,29.23
2017-07-20,28.6,19.44,28.62
2017-07-21,29.17,19.13,28.43
2017-07-22,28.89,17.9,24.61
2017-07-23,28.0,16.58,21.61
2017-07-24,29.06,16.0,19.53
2017-07-25,28.62,17.76,20.87
2017-07-26,24.46,17.65,21.54
2017-07-27,24.64,18.58,24.21
2017-07-28,27.57,19.04,22.39
2017-07-29,26.59,22.37,21.67
2017-07-30,26.52,21.41,23.51
2017-07-31,28.38,19.32,25.67
2017-08-01,25.43,19.83,24.84
2017-08-02,23.41,21.59,23.6
2017-08-03,25.47,21.83,24.66
2017-08-04,26.49,20.93,24.04
2017-08-05,28.35,18.85,21.93
2017-08-06,28.89,17.25,20.84
2017-08-07,28.61,19.19,21.32
2017-08-08,28.83,15.65,23.2
2017-08-09,29.43,14.63,23.55
2017-08-10,25.59,14.46,23.15
2017-08-11,24.09,16.19,22.38
2017-08-12,26.04,16.57,24.68
2017-08-13,26.79,17.24,23.81
2017-08-14,25.19,19.65,22.72
2017-08-15,24.13,20.72,24.08
2017-08-16,22.96,19.49,23.57
2017-08-17,25.97,19.47,24.79
2017-08-18,26.76,18.46,25.88
2017-08-19,26.12,15.7,24.94
2017-08-20,26.11,16.14,24.94
2017-08-21,27.34,19.17,26.33
2017-08-22,27.71,21.04,25.5
2017-08-23,29.49,20.59,22.99
2017-08-24,29.39,18.74,21.67
2017-08-25,30.17,19.45,21.07
2017-08-26,28.38,21.26,20.4
2017-08-27,25.14,22.14,20.2
2017-08-28,27.24,23.0,18.94
2017-08-29,28.53,24.67,19.43
2017-08-30,26.18,18.72,21.87
2017-08-31,21.39,15.29,17.98
2017-09-01,21.16,15.07,16.31
2017-09-02,20.34,14.85,18.17
2017-09-03,23.11,15.36,20.55
2017-09-04,21.42,19.02,23.38
2017-09-05,23.99,19.84,20.4
2017-09-06,22.73,16.71,18.43
2017-09-07,23.72,15.4,18.3
2017-09-08,23.78,15.88,17.06
2017-09-09,24.5,14.03,17.42
2017-09-10,25.45,14.03,18.28
2017-09-11,26.07,14.68,20.03
2017-09-12,25.17,14.74,20.82
2017-09-13,25.57,15.62,22.98
2017-09-14,24.4,12.89,22.64
2017-09-15,22.52,11.6,22.63
2017-09-16,20.61,10.48,21.98
2017-09-17,23.12,10.74,21.44
2017-09-18,25.82,10.88,21.95
2017-09-19,24.21,12.01,22.88
2017-09-20,23.15,11.77,23.37
2017-09-21,23.95,13.84,22.59
2017-09-22,22.51,13.82,23.51
2017-09-23,21.0,13.01,23.9
2017-09-24,22.66,15.66,24.11
2017-09-25,23.28,16.04,22.3
2017-09-26,23.79,16.29,23.51
2017-09-27,23.33,15.09,23.12
2017-09-28,20.13,17.14,16.72
2017-09-29,20.44,18.52,15.75
2017-09-30,19.93,14.87,14.48
2017-10-01,22.17,13.85,16.09
2017-10-02,22.41,17.11,16.32
2017-10-03,22.13,13.15,16.86
2017-10-04,16.78,11.73,20.92
2017-10-05,16.62,11.6,22.18
2017-10-06,17.13,10.13,21.9
2017-10-07,19.96,10.19,23.27
2017-10-08,20.86,14.04,23.1
2017-10-09,21.56,13.14,22.98
2017-10-10,23.32,14.72,20.24
2017-10-11,22.2,15.19,16.5
2017-10-12,22.19,15.92,15.15
2017-10-13,16.28,15.8,18.41
2017-10-14,16.23,15.0,20.12
2017-10-15,15.8,16.42,16.91
2017-10-16,13.39,18.3,10.44
2017-10-17,13.44,15.67,13.87
2017-10-18,14.39,15.1,15.83
2017-10-19,13.11,16.18,17.24
2017-10-20,16.59,13.09,16.65
2017-10-21,18.04,13.88,16.18
2017-10-22,19.55,10.63,18.05
2017-10-23,16.36,12.04,21.06
2017-10-24,14.78,15.66,17.65
2017-10-25,13.17,14.61,14.14
2017-10-26,13.7,12.12,12.05
2017-10-27,15.96,12.14,14.87
2017-10-28,15.27,9.37,17.7
2017-10-29,16.01,11.58,13.92
2017-10-30,13.35,7.08,11.67
2017-10-31,13.26,5.95,9.88
2017-11-01,14.08,7.68,16.53
2017-11-02,16.15,9.91,17.75
2017-11-03,17.37,11.16,11.34
2017-11-04,14.36,11.72,13.25
2017-11-05,13.1,7.14,16.67
2017-11-06,14.88,4.77,8.9
2017-11-07,17.2,3.03,6.79
2017-11-08,15.49,4.15,8.51
2017-11-09,13.08,6.95,6.6
2017-11-10,15.77,9.88,-0.38
2017-11-11,13.64,10.98,3.34
2017-11-12,11.51,8.65,6.26
2017-11-13,13.84,6.04,5.11
2017-11-14,13.42,4.83,6.32
2017-11-15,12.54,6.69,10.53
2017-11-16,10.04,7.03,7.32
2017-11-17,10.85,7.85,5.4
2017-11-18,10.79,5.55,11.29
2017-11-19,7.69,6.29,6.04
2017-11-20,6.99,6.73,8.09
2017-11-21,6.8,9.23,9.93
2017-11-22,9.97,10.39,3.38
2017-11-23,10.79,13.35,4.2
2017-11-24,9.2,10.16,7.32
2017-11-25,9.81,5.14,8.36
2017-11-26,12.76,3.97,6.06
2017-11-27,11.04,6.83,5.83
2017-11-28,10.42,6.12,10.72
2017-11-29,13.76,2.41,6.24
2017-11-30,10.12,2.55,8.51
2017-12-01,8.11,1.72,5.24
2017-12-02,7.4,-0.53,6.0
2017-12-03,8.48,0.37,5.31
2017-12-04,9.93,5.65,11.14
2017-12-05,8.22,4.69,9.62
2017-12-06,6.87,4.67,4.9
2017-12-07,7.37,4.59,3.03
2017-12-08,6.26,3.13,1.54
2017-12-09,6.0,1.41,0.92
2017-12-10,9.59,6.06,3.05
2017-12-11,9.95,6.39,5.87
2017-12-12,5.81,2.6,-1.42
2017-12-13,4.81,6.44,-1.8
2017-12-14,5.16,5.58,-4.45
2017-12-15,6.04,4.47,-1.64
2017-12-16,8.77,3.96,1.16
2017-12-17,4.04,3.01,3.47
2017-12-18,4.71,6.35,7.87
2017-12-19,7.0,2.63,7.47
2017-12-20,4.47,6.58,1.88
2017-12-21,4.93,9.17,3.24
2017-12-22,5.68,9.27,6.35
2017-12-23,7.59,8.97,4.66
2017-12-24,10.37,8.28,2.88
2017-12-25,8.6,5.43,-1.86
2017-12-26,6.37,6.42,-4.47
2017-12-27,2.97,4.86,-7.77
2017-12-28,3.89,1.92,-8.61
2017-12-29,4.96,4.02,-7.15
2017-12-30,5.41,12.41,-8.2
2017-12-31,3.28,12.18,-10.84
2018-01-01,6.5,7.54,-7.92
2018-01-02,6.11,8.16,-6.59
2018-01-03,4.36,9.86,-3.89
2018-01-04,3.83,11.08,-9.16
2018-01-05,2.84,8.7,-11.76
2018-01-06,5.74,6.48,-13.38
2018-01-07,6.64,6.14,-6.13
2018-01-08,7.87,5.51,0.8
2018-01-09,8.68,5.56,-1.03
2018-01-10,6.84,7.25,4.14
2018-01-11,4.3,5.41,10.44
2018-01-12,2.17,5.52,6.69
2018-01-13,3.42,3.65,-6.56
2018-01-14,3.54,2.9,-6.0
2018-01-15,5.53,6.95,-1.47
2018-01-16,7.67,7.75,1.43
2018-01-17,8.33,5.47,-3.95
2018-01-18,8.9,8.72,-1.76
